id,dateTime,userName,content,clean_text,clean_text_stem
1599784694115340288,2022-12-05 15:16:08+00:00,IdnaAnggarani,@kardiu @VikohRofikoh @ridwankamil syukurdeh semoga lekas membaik #bersamajuara #ridwankamil,syukurdeh semoga lekas membaik,syukurdeh moga lekas baik
1599784607519764481,2022-12-05 15:15:47+00:00,IdnaAnggarani,@PemudaPejuang_ @VikohRofikoh alhamdullilah ya sesuatu #bersamajuara #ridwankamil,alhamdullilah,alhamdullilah
1599784537101590528,2022-12-05 15:15:30+00:00,IdnaAnggarani,@AgungFile @VikohRofikoh so far away #bersamajuara #ridwankamil,so far away,so far away
1599784486979657728,2022-12-05 15:15:18+00:00,IdnaAnggarani,@GabriellyHoraci @VikohRofikoh halo roger 1 #bersamajuara #ridwankamil,roger,roger
1599784427647045632,2022-12-05 15:15:04+00:00,IdnaAnggarani,@abelchantiqa @VikohRofikoh aman banget kok #bersamajuara #ridwankamil,aman banget,aman banget
1599784357824430082,2022-12-05 15:14:48+00:00,IdnaAnggarani,@InongMarina @RianajahRian @VikohRofikoh acungi jari manis #bersamajuara #ridwankamil,acungi jari manis,acung jari manis
1599784297350967298,2022-12-05 15:14:33+00:00,IdnaAnggarani,@ekacahyaalfani2 @RianajahRian @VikohRofikoh sosmed itu kejam kawan #bersamajuara #ridwankamil,sosmed kejam kawan,sosmed kejam kawan
1599784223229247489,2022-12-05 15:14:16+00:00,IdnaAnggarani,@rahmamamarah @RianajahRian @VikohRofikoh resah dan gelisah #bersamajuara #ridwankamil,resah gelisah,resah gelisah
1599784178840920064,2022-12-05 15:14:05+00:00,IdnaAnggarani,@rifa_shania @RianajahRian @VikohRofikoh banyak banget #bersamajuara #ridwankamil,banget,banget
1599784130782597120,2022-12-05 15:13:53+00:00,IdnaAnggarani,@santikaCR @RianajahRian @VikohRofikoh ada korban php #bersamajuara #ridwankamil,korban php,korban php
1599784069117902848,2022-12-05 15:13:39+00:00,IdnaAnggarani,@RianajahRian @VikohRofikoh hoax kok dipercaya ya #bersamajuara #ridwankamil,hoax dipercaya,hoax percaya
1599783943376900096,2022-12-05 15:13:09+00:00,IdnaAnggarani,@VikohRofikoh hayoooloooh #bersamajuara #ridwankamil,hayoooloooh,hayoooloooh
1599783821867900929,2022-12-05 15:12:40+00:00,IdnaAnggarani,@rifa_shania @bersamajuara perbanyak membaca #bersamajuara #ridwankamil,perbanyak membaca,banyak baca
1599783758181584901,2022-12-05 15:12:25+00:00,IdnaAnggarani,@masrama1997 @bersamajuara kerensekaliih #bersamajuara #ridwankamil,kerensekaliih,kerensekaliih
1599783710689497089,2022-12-05 15:12:13+00:00,IdnaAnggarani,"@nailaassiffa @bersamajuara perhatikan baik"" #bersamajuara #ridwankamil",perhatikan,perhati
1599783661465145344,2022-12-05 15:12:02+00:00,IdnaAnggarani,@rendriyuandra @bersamajuara harusnya sih gitu #bersamajuara #ridwankamil,sih gitu,sih gitu
1599783567688880130,2022-12-05 15:11:39+00:00,IdnaAnggarani,@kardiu @bersamajuara @ridwankamil hati hati dijalaann #bersamajuara #ridwankamil,hati hati dijalaann,hati hati dijalaann
1599783514777714689,2022-12-05 15:11:27+00:00,IdnaAnggarani,@aunlove @bersamajuara emg kurang kerjaan #bersamajuara #ridwankamil,emg kerjaan,emg kerja
1599783469592498178,2022-12-05 15:11:16+00:00,IdnaAnggarani,@OurKarim @bersamajuara @ridwankamil betul sekali info hoax memang cepat tersebar #bersamajuara #ridwankamil,info hoax cepat tersebar,info hoax cepat sebar
1599783373815578625,2022-12-05 15:10:53+00:00,IdnaAnggarani,@abelchantiqa @bersamajuara hati hati bermain hati karna bisa bikin sakit hati #bersamajuara #ridwankamil,hati hati bermain hati karna bikin sakit hati,hati hati main hati karna bikin sakit hati
1599783288033673216,2022-12-05 15:10:33+00:00,IdnaAnggarani,@GabriellyHoraci @bersamajuara @ridwankamil dicatat ya ges ya #bersamajuara #ridwankamil,dicatat ges,catat ges
1599783219444224002,2022-12-05 15:10:16+00:00,IdnaAnggarani,@AgungFile @bersamajuara @ridwankamil catat catat #bersamajuara #ridwankamil,catat catat,catat catat
1599783167963299840,2022-12-05 15:10:04+00:00,IdnaAnggarani,@suryadinikayam @bersamajuara hoaaaxxx cuih #bersamajuara #ridwankamil,hoaaaxxx cuih,hoaaaxxx cuih
1599782876488163330,2022-12-05 15:08:54+00:00,ZainalPras,@GabriellyHoraci @JelitaThalita67 kang Emil masih tertinggi di survey2 lain #bersamajuara #ridwankamil,kang emil tertinggi,kang emil tinggi
1599782512620105728,2022-12-05 15:07:28+00:00,IdnaAnggarani,lelah melihat hoax #bersamajuara #ridwankamil https://t.co/CkPwyNi95S,lelah hoax,lelah hoax
1599782455204278274,2022-12-05 15:07:14+00:00,IdnaAnggarani,@bersamajuara masih ada aja hoax bertebaran #bersamajuara #ridwankamil,aja hoax bertebaran,aja hoax tebar
1599782353668550656,2022-12-05 15:06:50+00:00,ZainalPras,@EddoPurnama @RianajahRian @JelitaThalita67 Kayaknya kang Emil masih terbaik sih #bersamajuara #ridwankamil,kayaknya kang emil terbaik sih,kayak kang emil baik sih
1599782282935484416,2022-12-05 15:06:33+00:00,ZainalPras,@RianajahRian @JelitaThalita67 Amin dan kita doakan selalu  #bersamajuara #ridwankamil,amin doakan,amin doa
1599782141831020545,2022-12-05 15:05:59+00:00,ZainalPras,@JelitaThalita67 Siap meroket di 2024 kang Emil #bersamajuara #ridwankamil,meroket kang emil,roket kang emil
1599782078673203200,2022-12-05 15:05:44+00:00,ZainalPras,3 Besar bakalan was-was ga yah dengan kang Emil? #bersamajuara #ridwankamil https://t.co/c0OApg12xu,waswas ga yah kang emil,waswas ga yah kang emil
1599781782127136769,2022-12-05 15:04:34+00:00,ZainalPras,@santikaCR @JelitaThalita67 Ga perlu waktu lama sih kak #bersamajuara #ridwankamil,ga waktu sih kak,ga waktu sih kak
1599781606902075392,2022-12-05 15:03:52+00:00,ZainalPras,"@iinleztarie yup, selalu diperhitungkan dan melalui pemikiran matang mah kalo kang Emil #bersamajuara #ridwankamil",yup diperhitungkan pemikiran matang mah kalo kang emil,yup hitung pikir matang mah kalo kang emil
1599781505005678592,2022-12-05 15:03:27+00:00,ZainalPras,@iinleztarie Pastinya dong #bersamajuara #ridwankamil,pastinya,pasti
1599780715075629056,2022-12-05 15:00:19+00:00,IdnaAnggarani,@kardiu @bersamajuara sat set #bersamajuara #ridwankamil,sat set,sat set
1599780655797522434,2022-12-05 15:00:05+00:00,IdnaAnggarani,@OurKarim @bersamajuara nyata banget nih #bersamajuara #ridwankamil,banget nih,banget nih
1599780607311384578,2022-12-05 14:59:53+00:00,IdnaAnggarani,@masrama1997 @bersamajuara mari kita tunggu info updatenya #bersamajuara #ridwankamil,mari tunggu info updatenya,mari tunggu info updatenya
1599780543427923968,2022-12-05 14:59:38+00:00,IdnaAnggarani,@rifa_shania @bersamajuara berantas tuntas #bersamajuara #ridwankamil,berantas tuntas,berantas tuntas
1599780482891550725,2022-12-05 14:59:24+00:00,IdnaAnggarani,"@rendriyuandra @bersamajuara sentil paru""nya #bersamajuara #ridwankamil",sentil parunya,sentil paru
1599780361814560769,2022-12-05 14:58:55+00:00,IdnaAnggarani,"@aunlove @bersamajuara awasin betul"" #bersamajuara #ridwankamil",awasin,awasin
1599780292541415426,2022-12-05 14:58:38+00:00,IdnaAnggarani,@WestinUmbara @bersamajuara sip banget lah #bersamajuara #ridwankamil,sip banget,sip banget
1599780224274927616,2022-12-05 14:58:22+00:00,IdnaAnggarani,@abelchantiqa @bersamajuara ditunggu aksi nya #bersamajuara #ridwankamil,ditunggu aksi,tunggu aksi
1599780169967095808,2022-12-05 14:58:09+00:00,IdnaAnggarani,@AgungFile @bersamajuara bisa dicari yukk #bersamajuara #ridwankamil,dicari yukk,cari yukk
1599780037712310273,2022-12-05 14:57:38+00:00,IdnaAnggarani,"@GabriellyHoraci @bersamajuara mafia abal"" #bersamajuara #ridwankamil",mafia abal,mafia abal
1599779977691811842,2022-12-05 14:57:23+00:00,IdnaAnggarani,@suryadinikayam @bersamajuara semoga dengan ini bisa lebih efektif lagi #bersamajuara #ridwankamil,semoga efektif,moga efektif
1599779895944810498,2022-12-05 14:57:04+00:00,IdnaAnggarani,@bersamajuara cakep banget deh #bersamajuara #ridwankamil,cakep banget deh,cakep banget deh
1599779822150258695,2022-12-05 14:56:46+00:00,IdnaAnggarani,tambang ilegal ketar ketir #bersamajuara #ridwankamil https://t.co/eH1BtCTwLr,tambang ilegal ketar ketir,tambang ilegal ketar tir
1599779771000705025,2022-12-05 14:56:34+00:00,IdnaAnggarani,@bersamajuara hayoooloh tambang ilegal ketar ketir #bersamajuara #ridwankamil,hayoooloh tambang ilegal ketar ketir,hayoooloh tambang ilegal ketar tir
1599779282515300354,2022-12-05 14:54:38+00:00,IdnaAnggarani,@rendriyuandra @bersamajuara juara #bersamajuara #ridwankamil,juara,juara
1599779219873361928,2022-12-05 14:54:23+00:00,IdnaAnggarani,@rifa_shania @bersamajuara @ridwankamil masih menunggu #bersamajuara #ridwankamil,menunggu,tunggu
1599779174906232835,2022-12-05 14:54:12+00:00,IdnaAnggarani,@nailaassiffa @bersamajuara lihat saja nanti kedepannya seperti apa heheh #bersamajuara #ridwankamil,kedepannya heheh,depan heheh
1599779079544508418,2022-12-05 14:53:49+00:00,IdnaAnggarani,@aunlove @bersamajuara mantoel #bersamajuara #ridwankamil,mantoel,mantoel
1599779020845252608,2022-12-05 14:53:35+00:00,IdnaAnggarani,@OurKarim @bersamajuara the real champion #bersamajuara #ridwankamil,the real ch ion,the real ch ion
1599778241220579330,2022-12-05 14:50:29+00:00,IdnaAnggarani,@AzzahraMasyitah @bersamajuara jangan disandingkan kasihan yg lain #bersamajuara #ridwankamil,disandingkan kasihan,sanding kasihan
1599778167199510528,2022-12-05 14:50:12+00:00,IdnaAnggarani,@masrama1997 @bersamajuara betul sekaaleeee #bersamajuara #ridwankamil,sekaaleeee,sekaaleeee
1599778098215804936,2022-12-05 14:49:55+00:00,IdnaAnggarani,@kardiu @bersamajuara itulah kenapa kita bilang kang emil cocok untuk maju capres 2024 #bersamajuara #ridwankamil,bilang kang emil cocok maju capres,bilang kang emil cocok maju capres
1599777922461859841,2022-12-05 14:49:13+00:00,IdnaAnggarani,@WestinUmbara @bersamajuara harusnya sih #bersamajuara #ridwankamil,sih,sih
1599777694019092480,2022-12-05 14:48:19+00:00,IdnaAnggarani,@abelchantiqa @bersamajuara sangat jelas terpampang #bersamajuara #ridwankamil,terp ang,terp ang
1599777620899815424,2022-12-05 14:48:01+00:00,IdnaAnggarani,@GabriellyHoraci @bersamajuara ngga ada yang ragu akan hal itu #bersamajuara #ridwankamil,ngga ragu,ngga ragu
1599776438978498560,2022-12-05 14:43:20+00:00,IdnaAnggarani,@siska16284484 @bersamajuara @Jarwo94504889 @ridwankamil bangga sekalee #bersamajuara #ridwankamil,bangga sekalee,bangga sekalee
1599776370124783616,2022-12-05 14:43:03+00:00,IdnaAnggarani,@nana74716384 @bersamajuara @Jarwo94504889 @ridwankamil betul sekaleee #bersamajuara #ridwankamil,sekaleee,sekaleee
1599776241355476993,2022-12-05 14:42:33+00:00,IdnaAnggarani,@Jarwo94504889 @bersamajuara @ridwankamil ayooo dukung terus #bersamajuara #ridwankamil,ayooo dukung,ayooo dukung
1599776169100201987,2022-12-05 14:42:15+00:00,IdnaAnggarani,@suryadinikayam @bersamajuara ayooo semangat #bersamajuara #ridwankamil,ayooo semangat,ayooo semangat
1599776102935035905,2022-12-05 14:41:59+00:00,IdnaAnggarani,@AzzahraMasyitah @AgungFile @bersamajuara buktikan sendiri kalau ngga percaya ya wkwkwk #bersamajuara #ridwankamil,buktikan ngga percaya wkwkwk,bukti ngga percaya wkwkwk
1599776041136193540,2022-12-05 14:41:45+00:00,IdnaAnggarani,@AgungFile @bersamajuara ini paling valid pokoknya kwkwkw #bersamajuara #ridwankamil,valid pokoknya kwkwkw,valid pokok kwkwkw
1599775954603474944,2022-12-05 14:41:24+00:00,IdnaAnggarani,keren sekalii kang emil #bersamajuara #ridwankamil https://t.co/Df1t0lSQiP,keren sekalii kang emil,keren sekali kang emil
1599775885078728709,2022-12-05 14:41:08+00:00,IdnaAnggarani,@bersamajuara woowww keren #bersamajuara #ridwankamil,woowww keren,woowww keren
1599775811607089152,2022-12-05 14:40:50+00:00,IdnaAnggarani,rebutan dari banyak orang donk #bersamajuara #ridwankamil https://t.co/BN0vaGU8Hb,rebutan donk,rebut donk
1599775760935694336,2022-12-05 14:40:38+00:00,IdnaAnggarani,@bersamajuara menjadi rebutan ya kang emil #bersamajuara #ridwankamil,rebutan kang emil,rebut kang emil
1599774700024246274,2022-12-05 14:36:25+00:00,FileSatu,#ridwankamil namanya semakin menggaung #bersamajuara https://t.co/KOqss2i5OL,namanya menggaung,nama gaung
1599774476966973440,2022-12-05 14:35:32+00:00,FileSatu,"siapapun yang paling populer, #ridwankamil tetap pilihannya #bersamajuara https://t.co/WckEXuIq7z",populer pilihannya,populer pilih
1599774286650433536,2022-12-05 14:34:46+00:00,FileSatu,"kalo @ridwankamil gabung, Golkar akan bersinar #bersamajuara #ridwankamil https://t.co/tPgTrBmft7",kalo gabung golkar bersinar,kalo gabung golkar sinar
1599774045889007616,2022-12-05 14:33:49+00:00,FileSatu,menyusul yang sudah tenar duluan #bersamajuara #ridwankamil https://t.co/szqeacQJAU,menyusul tenar duluan,susul tenar duluan
1599772994712526848,2022-12-05 14:29:38+00:00,FileSatu,Aplus buat #ridwankamil #bersamajuara https://t.co/yzbPQOOWjZ,aplus,aplus
1599772531350962178,2022-12-05 14:27:48+00:00,FileSatu,favorit rakyat #bersamajuara #ridwankamil https://t.co/cwS32N0jhG,favorit rakyat,favorit rakyat
1599771762010755078,2022-12-05 14:24:45+00:00,FileSatu,maju terus #ridwankamil #bersamajuara https://t.co/yeu96gJbw0,maju,maju
1599771567940325377,2022-12-05 14:23:58+00:00,FileSatu,Jangan sembarang nambang ya #bersamajuara #ridwankamil https://t.co/nUbBHsJIAa,sembarang nambang,sembarang nambang
1599771412839161856,2022-12-05 14:23:21+00:00,FileSatu,Siap pak Gub #ridwankamil #bersamajuara https://t.co/nTtc8YYAPq,gub,gub
1599770074214445058,2022-12-05 14:18:02+00:00,AnderLadeko,Hati2 hoax #bersamajuara #ridwankamil https://t.co/KLaNzvJVH3,hoax,hoax
1599769911177666560,2022-12-05 14:17:23+00:00,AnderLadeko,agar keeusakan lingkungan bisa diminimalisir #bersamajuara #ridwankamil https://t.co/9okF6dhRiD,keeusakan lingkungan diminimalisir,keeusakan lingkung diminimalisir
1599769725000904704,2022-12-05 14:16:39+00:00,AnderLadeko,go #ridwankamil #bersamajuara https://t.co/iDW5hdJK4d,go,go
1599769263212228608,2022-12-05 14:14:49+00:00,AnderLadeko,hebatnya kang @ridwankamil #bersamjuara #ridwankamil https://t.co/pNPmm9DEVV,hebatnya kang,hebat kang
1599768123754033153,2022-12-05 14:10:17+00:00,AnderLadeko,Krek #bersamajuara #ridwankamil https://t.co/MMhniSQ8Hb,krek,krek
1599767961677762562,2022-12-05 14:09:38+00:00,AnderLadeko,"Semoga semuanya berkah...aamiin..
#bersamajuara #ridwankamil https://t.co/fPt8qNlDKk",semoga berkahaamiin,moga berkahaamiin
1599767808715673601,2022-12-05 14:09:02+00:00,AnderLadeko,pilihlah #ridwankamil #bersamajuara https://t.co/SF51nYI98X,pilihlah,pilih
1599767634911719426,2022-12-05 14:08:21+00:00,AnderLadeko,kadang2 sering juga dilirik ibu2 #bersamajuara #ridwankamil https://t.co/S0q3dXVm8H,dilirik,lirik
1599751075695063040,2022-12-05 13:02:33+00:00,suryadinikayam,"@bersamajuara Ga pernah lelah ya Bu Cinta , makasih bu Cinta #bersamacianjur   #ridwankamil",ga lelah bu cinta makasih bu cinta,ga lelah bu cinta makasih bu cinta
1599750657871085568,2022-12-05 13:00:53+00:00,suryadinikayam,@bersamajuara Iya pernah melihat berita itu ternyata emang hoaks #bersamajuara #ridwankamil,iya berita emang hoaks,iya berita emang hoaks
1599750330258194433,2022-12-05 12:59:35+00:00,suryadinikayam,"@bersamajuara Ini jarang diangkat nih, semoga efektif satgasnya ya #bersamajuara #ridwankamil",jarang diangkat nih semoga efektif satgasnya,jarang angkat nih moga efektif satgasnya
1599750021595168768,2022-12-05 12:58:21+00:00,suryadinikayam,Nampaknya memang begitu deh #bersamajuara #ridwankamil https://t.co/Mn0zecluHY,aknya deh,aknya deh
1599748926399479808,2022-12-05 12:54:00+00:00,suryadinikayam,@JelitaThalita67 Akan mengejutkan memang #bersamajuara #ridwankamil,mengejutkan,kejut
1599748264236290048,2022-12-05 12:51:22+00:00,suryadinikayam,@dheaputrinabila Dipilih beneran pada saatnya nanti pemilihan.😁 itu intinya #bersamajuara #ridwankamil,dipilih beneran pemilihan😁 intinya,pilih beneran pilih inti
1599747597027389440,2022-12-05 12:48:43+00:00,suryadinikayam,"@VikohRofikoh For example, with the distribution of videos of earthquake events in Cianjur but labeled as Garut earthquakes.
#bersamajuara #ridwankamil",for ex le with the distribution of videos of earthquake events in cianjur but labeled as garut earthquakes,for ex le with the distribution of videos of earthquake events in cianjur but labeled as garut earthquakes
1599747338901540864,2022-12-05 12:47:42+00:00,suryadinikayam,@VikohRofikoh Padahal foto2 dan video gempa Cianjur tapi dilabeli gempa Garut :-( #bersamajuara #ridwankamil,video gempa cianjur dilabeli gempa garut,video gempa cianjur label gempa garut
1599746189502865408,2022-12-05 12:43:08+00:00,abelchantiqa,@bersamajuara Anak - anak penyintas gempa bumi Cianjur nampak riang #bersamacianjur  #ridwankamil,anak anak penyintas gempa bumi cianjur riang,anak anak sintas gempa bumi cianjur riang
1599746010632577024,2022-12-05 12:42:25+00:00,abelchantiqa,@bersamajuara Mari kita berhati hati dalam menyikapi sebuah berita #bersamajuara #ridwankamil,mari berhati hati menyikapi berita,mari hati hati sikap berita
1599745798497263616,2022-12-05 12:41:34+00:00,abelchantiqa,"Dimaksudkan agar aktivitas tambang lebih mudah diawasi &amp; yang ilegal dapat segera ditertibkan. 
#bersamajuara #ridwankamil https://t.co/k8qG23mjh7",aktivitas tambang mudah diawasi ilegal ditertibkan,aktivitas tambang mudah awas ilegal tertib
1599745323752394752,2022-12-05 12:39:41+00:00,abelchantiqa,Mendekati 2024 nanti siapa tahu akan jadi Capres harapan kita semua #bersamajuara #ridwankamil https://t.co/CVcAnA8Si1,mendekati capres harapan,dekat capres harap
1599744377437331456,2022-12-05 12:35:56+00:00,abelchantiqa,@JelitaThalita67 Bahkan sangat mungkin lhoh #bersamajuara #ridwankamil,lhoh,lhoh
1599741291579179008,2022-12-05 12:23:40+00:00,abelchantiqa,"@VikohRofikoh Memang 6,4 tapi pusatnya jauh dilaut sehingga masih aman untuk Garut #bersamajuara #ridwankamil",pusatnya dilaut aman garut,pusat laut aman garut
1599737868423139331,2022-12-05 12:10:04+00:00,AdmiralZulpakar,"Tim Reaksi Cepat (TRC) DPP PPLHI menyerahkan bantuan bagi korban bencana gempa bumi di Desa Gasol Kecamatan Cugenang Kabupaten Cianjur, Minggu 4/12/2022.

@ridwankamil #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #RelawanSahabatRK #SahabatRK #IndonesiaJuara #IndonesiaLestari",tim reaksi cepat trc dpp pplhi menyerahkan bantuan korban bencana gempa bumi desa gasol kecamatan cugenang kabupaten cianjur minggu,tim reaksi cepat trc dpp pplhi serah bantu korban bencana gempa bumi desa gasol camat cugenang kabupaten cianjur minggu
1599733164079190018,2022-12-05 11:51:22+00:00,AgungFile,Yuk kita tertibkan bersama berita2 hoaks ini #bersamajuara #ridwankamil https://t.co/DNKjcC0zNH,yuk tertibkan hoaks,yuk tertib hoaks
1599732914392272898,2022-12-05 11:50:23+00:00,AgungFile,@bersamajuara Ayo ditunggu Kang tambang2 ilegal ditertibkan #bersamajuara #ridwankamil,ayo ditunggu kang ilegal ditertibkan,ayo tunggu kang ilegal tertib
